-230.054825,99.938065,-31.735050,28.185665,-9.294907,-16.221556,-4.632230,-2.228410,-13.771187,-2.765663,-5.408616,5.981455,-1.961213,88.112267,19.871277,35.618587,19.483276,13.174040,16.524017,10.695061,8.895267,8.719460,7.921194,7.603106,8.047722,6.516212,-0.713598,-0.575075,-0.479551,0.784181,-1.392451,-0.585230,0.631668,-0.002434,-0.285478,-0.055351,-0.070010,0.162676,-0.341175,1.789420,2.316117,-0.891862,0.344458,2.951807,-0.353551,0.989749,0.204805,0.143225,-0.134082,0.504613,0.393707,0.804858,-231.266678,99.693810,-24.248421,24.121288,-6.925476,-13.209207,-5.510938,-2.177275,-13.300384,-2.909860,-5.135127,5.879454,-1.730352,-55.856838,154.027130,31.165325,98.404938,18.980034,18.319569,36.362469,26.592388,11.755795,20.823948,18.173309,37.122726,16.161060,-581.201355,0.000000,-122.085327,-15.548065,-70.253250,-64.698387,-34.767311,-33.489548,-42.804504,-27.301334,-36.894772,-18.873886,-31.400936,2139.450504,346.005455,0.135881,-0.166623,2146.436261,3371.028387,1269.819209,2024.798719,502.400586,0.207883,-1.245150,1954.671988,3079.176674,1179.679160,12.289965,15.112774,20.089229,20.056436,19.632246,21.705492,50.521210,4.136679,3.926372,4.693301,4.372020,4.553703,7.182124,4.558999,1.465676,0.445685,0.237633,0.555877,0.488503,0.848220,0.370306,3.923534,0.749274,0.009671,0.385946,-0.258404,-0.031026,-0.692021,11.569370,14.918146,19.798604,19.530941,19.097737,19.859124,49.522439,37.350253,36.944133,39.481761,40.706840,35.807987,46.756956,62.475387,4.471298,5.252597,7.654171,9.787131,10.858071,10.998171,31.256487,0.011969,0.016449,3.164412,16.911203,0.005304,0.193434,0.000138,4037.691749,1081.065015,0.896668,-0.218509,3596.044922,7342.822266,2174.853516,228.527896,329.741525,6.799875,55.012123,197.299354,4316.976163,0.000000,0.059546,0.054395,1.326819,1.001278,0.041119,0.247168,0.000031,0.110148,0.035386,0.511565,-0.207545,0.106934,0.219238,0.038574,161.499023
-59.094669,102.381897,-74.589699,72.041245,-22.696625,26.488905,-14.010271,27.836555,-7.128033,15.638649,1.994284,3.919514,5.556397,78.906303,27.738335,28.790661,13.280155,11.036954,14.865312,14.290511,10.740293,10.419978,7.074886,5.997268,5.648283,5.943667,-2.322616,-1.489289,2.373807,-0.537907,0.633210,-0.603459,0.642505,-0.766221,0.118811,-0.131668,0.244795,-0.090853,-0.265830,6.540396,3.892656,6.319379,1.398168,0.835497,0.123163,1.098837,0.901134,0.356481,0.227956,0.068487,0.432156,1.293697,-35.960659,106.523590,-81.810287,73.622879,-23.404629,29.228802,-15.565479,29.380680,-7.545507,15.779930,1.771615,3.886194,5.597624,47.843494,170.078537,66.841393,117.958282,21.109016,59.323463,38.198235,61.041504,23.396772,39.190456,22.113937,20.716904,32.193642,-513.976440,-24.454613,-124.698425,0.000000,-48.997116,-27.233429,-57.530464,-16.285616,-49.416748,-8.687634,-14.899744,-19.755390,-19.943474,2481.074554,510.630751,2.319079,8.047749,2393.025350,5247.392450,1380.725776,1808.473190,286.372722,0.644903,0.637258,1786.339572,2781.671043,1202.544531,21.056127,13.040974,15.077181,15.788715,15.890097,24.820512,54.957701,5.074375,3.812068,4.134554,3.499331,3.068629,6.641540,5.185886,0.903141,0.549176,0.752016,0.822146,1.534087,1.629651,-3.199069,1.652208,0.018595,0.512167,0.547131,4.022772,6.355586,21.114924,20.421243,12.617746,14.491982,15.163149,15.266790,24.684690,55.634739,47.504828,27.558058,32.804214,31.081002,35.473623,62.064343,66.359823,9.045317,4.257022,6.619208,7.880235,8.588425,12.822759,12.309496,0.001154,0.028185,35.406601,1251.751709,0.000308,1.000001,0.000002,4364.045369,870.375404,1.278430,1.425491,4112.841797,7127.490234,2799.316406,208.926261,872.571204,6.550722,43.271530,62.590624,6853.526881,0.000000,0.180172,0.080194,-0.230214,-0.703719,0.199099,0.380271,0.000007,0.168526,0.056389,1.520112,5.108370,0.161133,0.456055,0.036621,135.999178
22.820915,81.202805,-18.141047,42.255932,7.029037,30.102760,-4.251029,16.981689,1.222596,7.438809,2.916576,8.171012,0.520271,78.789574,18.823750,11.837780,9.352496,7.377326,7.627146,7.103658,6.971601,7.434823,7.398445,6.829661,6.487416,8.298419,-2.594426,0.802804,-0.506211,0.641264,-0.147834,0.127341,0.225647,0.215448,0.440752,0.051486,-0.083120,0.244553,-0.242981,8.981015,1.147805,1.316660,1.231442,0.418309,-0.331944,0.132327,-0.215309,0.157336,-0.388358,-0.131341,-0.219514,-0.170364,46.049789,78.105293,-17.371883,40.916859,6.940091,29.887180,-4.744519,16.782385,0.616005,7.078529,3.027740,7.705717,0.689180,111.670387,146.269318,24.040649,80.222397,28.935478,50.628906,17.227186,39.315193,26.429123,26.200878,23.192471,29.337940,20.997671,-484.597656,0.000000,-68.419296,0.000000,-19.675900,0.000000,-26.655006,-1.381109,-18.312809,-13.622751,-18.440655,-10.000835,-24.790730,2377.303433,429.860881,-0.552826,-0.071590,2430.803936,3341.681914,1119.860125,2366.459212,245.787093,-1.243209,1.510031,2418.456401,2951.653688,1542.438908,14.932047,11.298264,14.409225,15.386370,15.998916,15.452797,56.090365,4.382840,3.148322,3.224594,2.760808,2.265170,2.292249,4.472805,1.332476,0.664446,0.568753,0.373834,0.443154,1.330822,-0.042535,3.769390,0.703638,0.599320,0.191447,0.024343,3.797326,0.492518,14.183286,10.946225,14.107548,15.315377,15.826100,15.075452,56.136236,41.427905,26.164119,30.031318,27.582092,24.488774,28.067695,67.793610,5.552722,4.587845,6.011337,8.689657,10.703481,10.538788,29.323794,0.016842,0.012245,1.333302,2.685511,0.014317,0.082534,0.000209,5126.257522,833.564385,-1.239820,1.041039,5351.000977,6782.958984,2508.618164,74.791443,211.281880,6.577462,42.068445,34.366489,1576.516754,0.000000,0.391829,0.132689,-1.253475,0.871383,0.430548,0.595474,0.000315,0.096429,0.030616,0.307735,-0.404522,0.094238,0.187012,0.025391,103.359375
-86.829865,93.417374,22.566217,26.894800,11.657275,16.339882,6.807980,4.366973,-4.114508,-0.951922,-8.613845,-4.164157,-5.704394,81.443268,22.568928,12.391932,8.499405,9.317929,7.694324,7.081905,7.009332,6.885544,7.091063,6.816033,7.777726,7.220638,-1.961103,0.121020,-0.231772,0.317831,-0.396276,-0.298086,0.236094,-0.237401,-0.287581,0.093829,-0.550211,0.261798,0.444509,5.743719,0.009228,-0.132172,-0.024491,0.130890,0.753182,0.730832,0.461845,0.407254,0.341327,1.675333,0.328145,1.153723,-71.853584,92.068893,23.218803,26.221722,12.210475,16.749197,6.721830,4.483096,-4.067005,-1.282268,-8.297943,-4.616670,-5.980873,52.134850,168.702866,54.624290,58.028873,35.487858,44.214504,38.196774,26.204628,15.143517,23.316650,12.118965,27.039295,29.227951,-533.937622,0.000000,-18.880745,0.000000,-25.190987,-19.441330,-18.125877,-26.325459,-33.782532,-22.654190,-44.689274,-26.629150,-29.034443,2146.974261,646.838926,0.257006,-0.653909,2109.865845,3886.240470,762.658320,2686.361365,419.954605,-0.429811,-0.541584,2738.499305,3568.776818,1534.093909,21.565560,14.691576,19.261673,19.085391,20.317231,19.545860,49.238577,5.067500,3.891385,4.434818,3.802077,4.350072,4.675870,3.864369,0.961336,0.528214,0.269724,0.188616,0.716914,1.067277,0.678331,2.785996,0.483880,-0.023036,-0.119343,0.657410,1.089296,0.812394,20.933587,14.454063,19.060338,18.916401,19.831589,18.692688,48.578060,51.914348,29.780556,32.901289,31.113452,40.361569,39.509602,64.014699,4.337050,4.315640,6.584512,7.779025,9.865481,11.311628,31.352497,0.011361,0.014306,3.205039,19.301540,0.006029,0.175672,0.000073,5214.269294,1686.986220,-0.217868,-0.953396,5307.934570,8559.448242,1238.159180,60.218561,47.722729,3.617129,20.250584,46.400135,498.202143,0.000000,0.203659,0.074519,-0.810100,0.616576,0.216194,0.397568,0.000144,0.068544,0.031864,1.065333,1.313177,0.062500,0.218750,0.018066,99.384014
-114.184677,78.724457,-9.737951,28.105854,2.687739,2.323421,-1.605690,9.159445,-6.545370,5.251764,-2.769334,0.182674,-7.609467,67.692986,17.715824,22.442314,14.902701,9.929479,9.402175,8.685374,8.437705,9.337134,8.868772,7.190819,6.554424,6.375463,-0.554989,-0.368849,-0.062898,-0.491987,-0.882685,-0.131992,0.553825,-0.568176,-0.823217,0.779971,-0.741456,0.237454,-0.195975,2.788225,0.595118,-0.443526,-0.306483,0.787081,-0.230863,0.648104,0.428883,0.617830,1.207103,1.372982,0.342392,0.290268,-117.528374,77.813828,-9.322990,30.508945,4.489258,2.349702,-2.377327,9.870496,-5.156511,4.360593,-2.094045,-0.031329,-7.286494,53.210636,123.102478,50.084999,64.163315,26.598763,26.152010,33.789631,31.183937,14.976856,38.977028,16.689034,24.771305,16.244543,-531.861084,0.000000,-69.908157,-20.102592,-35.860100,-27.753397,-26.191925,-18.926632,-39.972450,-22.212162,-35.895603,-19.979855,-29.789913,2504.238290,484.279277,1.374606,5.114688,2475.446013,5408.752841,1227.763192,2501.961050,346.045226,0.163321,-0.635024,2493.683762,3469.452102,1716.981490,20.357974,15.536982,18.671226,19.350955,19.314467,19.360549,50.969396,5.163225,4.429132,4.511336,4.203367,3.897195,3.915167,3.902170,0.605117,0.314912,0.452885,0.237969,0.642912,1.095163,0.892709,1.504862,-0.022008,0.058328,-0.518184,0.167593,2.098687,0.932857,20.111976,15.145166,18.267733,19.214918,18.771209,18.856181,50.196668,53.090960,30.868692,34.709433,31.717028,32.747852,40.185187,67.679369,4.991908,1.706598,4.536503,9.010721,10.132764,10.868402,37.615575,0.021021,0.024488,4.282602,27.365196,0.013040,0.235544,0.000765,5246.003748,1192.720202,0.360171,-0.411501,5232.568359,9054.711914,2810.083008,137.466303,353.425159,18.705381,407.103852,72.436872,8222.254007,0.000000,0.110844,0.068630,0.928227,0.087148,0.091085,0.341031,0.000432,0.116992,0.040131,1.344237,6.104831,0.115723,0.392090,0.032715,107.666016
-323.466980,130.573532,32.144382,24.335340,4.199613,17.542843,4.367505,5.147805,-0.601595,5.271120,3.764437,5.756345,1.488443,59.856506,28.365238,14.500123,12.038618,8.875167,9.404273,9.415091,8.792046,10.422603,10.630025,9.949851,10.146211,8.748305,0.009831,-0.148776,-0.379612,0.149952,-0.151637,0.331450,0.320083,0.420644,0.372235,0.125601,-0.112752,-0.031549,0.060551,1.642863,0.449083,0.080203,0.259207,-0.077963,0.171521,0.061398,0.207922,0.147372,-0.064071,0.235017,0.209765,-0.195506,-330.767548,130.841721,33.064148,24.222740,4.393390,16.797710,3.721158,4.483827,-1.105866,4.674525,3.835646,5.959102,1.484055,-116.884590,218.585800,77.078232,67.357117,33.609543,52.107040,37.002174,33.861610,37.861259,37.854733,41.821411,38.535049,27.286186,-626.805908,0.000000,-24.372658,-16.841518,-28.101646,-10.678432,-23.869774,-22.653732,-25.189434,-27.609241,-26.118374,-26.881166,-25.302643,1270.405408,543.115423,1.255092,2.303121,1155.701076,4394.639622,362.633132,2009.912230,537.361697,0.023595,-0.609550,2002.255062,3351.237142,600.442990,18.318405,15.585069,21.181893,21.753491,20.208086,16.234433,49.211184,5.041852,4.068261,5.098297,5.256960,4.862244,3.190092,4.290061,0.566603,0.428337,0.273933,0.493753,0.722399,1.733549,0.587934,0.643553,0.233490,-0.083282,0.123837,0.351473,4.993521,0.713637,17.917108,15.311858,21.022277,21.252268,19.489343,15.484313,48.336201,43.082075,33.265315,42.952226,41.116995,38.134467,39.403857,66.955186,1.398357,5.364507,7.172022,8.677533,10.614770,10.842778,27.337574,0.003156,0.008154,6.626767,56.250126,0.000885,0.109173,0.000001,2623.982923,1702.009251,0.978284,-0.027534,1884.155273,8441.015625,215.332031,102.647954,186.151764,4.736379,22.745215,58.468919,1420.807498,0.000000,0.039120,0.019722,0.735005,0.631698,0.036309,0.125707,0.000093,0.041425,0.025020,1.692417,5.253782,0.037109,0.222656,0.006836,172.265625
-73.763229,75.999481,-4.595889,31.971182,1.486851,8.333569,-2.851620,-0.086408,-12.757584,4.037691,-7.015942,3.357882,-5.428540,54.283497,20.985258,16.900948,13.904078,10.720547,9.836557,8.184287,9.680120,10.495758,9.533634,8.451111,7.076780,9.714982,-2.188191,-0.200305,1.069836,-0.231511,-0.420268,-0.320714,-0.277396,0.339356,-1.037796,0.603929,-0.192921,0.112119,0.164660,13.570204,0.648213,2.793330,0.038493,0.477142,1.953283,-0.080911,0.339590,3.292847,1.102295,0.332006,0.065834,0.741337,-70.803108,75.378349,-6.333209,31.628902,2.405851,8.884495,-2.353238,-0.430438,-11.618813,2.861778,-6.199846,3.231744,-5.309965,45.901260,130.183014,65.765465,74.335442,28.405479,48.923874,25.070354,38.348579,13.197495,47.818962,27.533192,26.823168,31.304285,-556.765076,-2.973709,-56.437225,-14.310270,-37.730545,-39.213058,-26.647148,-26.026604,-77.649574,-21.524467,-36.114178,-18.607550,-39.943897,2737.261102,749.859414,1.974646,5.530732,2631.713074,6422.058408,1371.888439,2576.126187,370.544881,0.878127,1.128962,2551.034248,3834.190225,1743.646686,21.443654,15.604558,20.524105,19.495076,20.350029,22.145978,53.168318,5.065072,3.832535,4.490425,4.019007,3.945907,5.486080,6.217193,0.953855,0.278001,0.096984,0.428200,0.317656,0.937332,0.675451,2.073707,0.032754,0.043353,0.120496,-0.449657,1.826547,-0.127222,20.824193,15.447930,20.680747,19.202794,19.923544,21.447514,52.028071,47.158627,28.787664,40.181948,35.828518,32.880715,52.071112,71.390059,3.865324,5.736203,6.741350,9.273656,10.779336,11.644038,34.352815,0.026768,0.031214,2.233284,5.519556,0.015397,0.209045,0.000295,5604.560679,1367.680885,0.893128,0.788032,5555.566406,9668.408203,3068.481445,164.610376,707.967233,10.775284,116.791222,92.139940,8648.964368,0.000000,0.130263,0.043857,0.299635,0.610339,0.127563,0.286591,0.000549,0.143982,0.060529,2.299914,9.972581,0.136230,0.564453,0.031250,129.199219
-34.271843,92.566460,-9.642987,37.969975,-4.390353,10.508953,-5.594064,5.171152,-2.647827,9.785705,-8.988111,1.523979,-8.953956,47.454597,22.804165,18.731575,18.237043,12.017605,10.464382,8.852119,9.006282,8.495300,8.806361,7.565024,7.005841,8.718123,-3.145440,-0.139011,-0.329965,0.653876,-0.161803,0.663141,0.065297,0.786228,-0.475153,-0.207853,0.053401,0.124488,0.055161,26.274137,0.854080,1.082308,0.433146,1.055246,1.460139,0.955745,1.484249,1.321033,1.688327,1.460368,1.517657,0.657969,-29.956909,94.285233,-7.998907,35.458466,-3.730869,9.569870,-5.353428,4.049485,-2.458925,9.575657,-8.804739,1.235811,-8.642229,65.521843,163.429657,53.581043,110.760742,38.233540,59.241364,36.761147,51.850479,24.726692,42.893066,29.168991,34.812782,30.134829,-571.377502,0.000000,-77.306900,-2.379404,-52.574387,-26.762461,-34.967434,-20.012997,-42.338615,-36.168297,-37.805984,-30.167479,-36.955765,2470.819359,603.559470,1.592371,3.944182,2320.367377,5764.266267,1300.152733,2448.407443,361.035785,0.522905,0.960396,2448.769012,3877.835582,1558.646009,17.717602,14.159594,16.835130,16.855993,16.639919,19.680680,54.521778,5.090329,3.899063,3.835086,3.252122,2.721654,5.562676,6.611344,1.397616,0.592535,0.486415,0.469899,0.560444,1.168302,0.429136,4.063740,0.534632,0.153619,0.236712,0.447673,1.018165,-0.569620,17.109725,13.615402,16.555017,16.551286,16.336405,18.130351,53.630733,49.149396,32.725449,31.154701,32.503452,27.226183,40.139217,73.703550,4.510368,3.513272,7.681124,7.474779,9.311601,10.622474,37.424551,0.025687,0.030127,2.694775,9.717493,0.016159,0.237113,0.000086,5199.994193,1167.306020,0.967752,0.954913,4963.403320,9453.076172,2648.583984,93.217309,472.009410,14.560539,218.341305,43.738829,7553.533425,0.000000,0.169053,0.043260,-0.357852,0.907344,0.168007,0.278539,0.000497,0.127193,0.049546,1.907172,5.693454,0.116211,0.402832,0.044922,99.384014
-134.688995,55.498207,-0.576554,24.185953,11.336049,19.465067,5.985869,7.469909,3.465525,6.802234,1.930652,6.703366,2.454096,117.309135,33.379406,33.859894,21.418629,20.419222,18.752035,16.432938,12.057658,12.205123,12.126454,9.470694,9.481472,10.394076,-0.892842,-0.380646,0.134477,0.180825,-0.287464,0.862597,0.011794,0.077987,0.019635,0.195320,0.253987,-0.086463,0.298002,0.658654,0.033689,0.035877,-0.125620,0.087718,1.266511,0.751545,-0.275187,0.316565,-0.296489,0.325816,-0.013694,0.048765,-113.955887,57.900734,0.344345,22.198248,11.886759,17.690731,5.697354,6.988999,2.852300,6.554659,1.987175,6.761831,2.080346,91.497887,137.955994,102.700584,92.301231,66.159729,94.430405,62.245125,41.818657,42.500366,40.982056,36.703445,33.056515,37.076683,-489.068329,-56.376030,-94.778015,-40.991154,-57.314278,-21.962440,-60.136665,-29.152445,-44.210045,-25.145510,-31.932182,-24.527252,-28.983353,2903.183936,1209.870614,0.454412,0.438153,2829.487846,7585.503329,150.613231,2719.824469,583.428260,-0.213225,-0.267487,2703.561017,4055.320167,594.247172,19.601111,15.256776,19.188701,18.719930,19.235811,18.587023,48.463393,5.492709,5.312716,5.789929,5.347894,4.947928,4.590480,4.882863,0.546651,0.154413,0.274936,0.283649,0.672092,1.144346,1.123031,0.714101,-0.038690,-0.277375,-0.802336,0.224868,1.389230,2.839473,19.218815,15.175429,18.982424,18.040054,18.696991,17.614298,47.402061,45.137525,36.072505,38.769822,33.135304,35.914234,38.356324,68.940140,5.633242,2.174335,4.755981,6.233183,10.299061,10.558359,24.905574,0.042173,0.061616,2.105542,4.695190,0.013116,0.367956,0.000001,6085.881810,2221.999391,-0.403432,-0.336566,6061.596680,10131.372070,64.599609,179.872507,480.091775,10.295336,139.408028,55.728644,8413.281727,0.000000,0.168997,0.117532,0.564050,-0.633546,0.140086,0.488513,0.000086,0.134291,0.100783,1.129343,1.710540,0.119629,0.653809,0.004395,95.703125
3.400686,67.659996,-20.918449,39.987972,10.714126,20.256344,4.389119,14.107049,0.571877,12.497640,-1.435864,8.938890,-3.229593,81.608665,20.900169,16.657333,14.459316,8.069097,8.966572,8.071507,7.972435,7.198668,6.653655,6.257855,6.805030,6.237237,-2.703651,-0.201967,-0.167523,-0.059165,-0.187480,0.204928,-0.555863,-0.107369,-0.285911,0.142574,-0.019632,0.006657,-0.204362,8.351455,1.041550,-0.326716,1.077666,0.566839,-0.385749,2.798477,0.072287,0.603513,0.179770,-0.087731,0.179340,0.821173,31.066910,68.277283,-20.756413,39.540096,10.891506,19.398876,4.454962,14.163894,0.617648,12.117704,-1.578339,8.576025,-3.086409,88.207870,132.732452,18.629021,82.533485,36.083504,52.082630,28.734089,40.763351,27.156309,32.185432,15.654947,28.459732,18.805452,-501.321899,-19.423876,-70.459381,-14.909740,-21.690542,-5.074057,-43.760204,-13.235117,-29.145964,-10.132975,-22.610332,-22.462786,-33.076130,2704.677951,547.198048,0.676110,1.878671,2644.434132,5603.766417,1100.045357,2483.889194,329.635366,-0.028986,-0.438060,2487.906496,3449.831562,1628.956821,21.377431,14.092942,15.840462,16.216423,16.133699,18.137004,53.535631,4.804981,4.032284,3.771721,3.086713,2.703154,3.495712,5.498323,0.937501,0.653600,0.568321,0.408587,0.912123,1.058317,0.202072,2.423786,0.914825,0.824113,0.171607,1.223557,2.039164,-0.703276,20.756484,13.784458,15.592203,16.004171,15.751992,17.576149,53.172060,50.309446,33.837417,37.244508,30.015954,28.654749,40.199232,69.999472,5.991829,5.143425,5.945189,7.796136,9.966896,10.293768,35.322778,0.025887,0.028917,4.783184,39.309429,0.018361,0.345612,0.000113,5525.103991,1150.971263,0.412688,-0.491008,5372.534180,9108.544922,3100.781250,111.682606,428.098111,10.945956,159.177149,48.165771,7725.152264,0.000000,0.305956,0.110196,-1.358258,0.659225,0.352820,0.456695,0.000263,0.113347,0.044232,3.064461,19.045472,0.106934,0.506836,0.015625,112.347147
